AppID,Name,Number of languages,Languages
1223870,Sakura Hime 2,8.0,"['English', 'German', 'Russian', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'Portuguese-Brazil', 'Korean']"
1247110,Chasing Light,3.0,"['English', 'Korean', 'Japanese']"
22230,Rock of Ages,7.0,"['English', 'French', 'German', 'Italian', 'Japanese', 'Russian', 'Spanish-Spain']"
400020,Atari Vault,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch']"
1762270,Obama Boss Fight,2.0,"['English', 'Russian']"
494440,The Amazing Shinsengumi: Heroes in Love,3.0,"['English', 'SimplifiedChinese', 'Japanese']"
1594940,Little Witch in the Woods,3.0,"['English', 'Korean', 'SimplifiedChinese']"
406730,"1,000 Heads Among the Trees",1.0,['English']
948830,å¯„ç”¡  Symbiotic Love,1.0,['SimplifiedChinese']
626200,Dead Allianceâ„¢,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil']"
818760,Woodways,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Russian', 'SimplifiedChinese']"
1004490,Tools Up!,12.0,"['English', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Korean', 'TraditionalChinese']"
1196470,WE ARE FOOTBALL,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Russian', 'SimplifiedChinese']"
825630,STEINS;GATE 0,4.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese']"
515040,Make America Great Again: The Trump Presidency,1.0,['English']
1039830,å½¼å²¸ç”»å»Š/Nether Gallery,3.0,"['SimplifiedChinese', 'TraditionalChinese', 'English']"
296220,Farm Frenzy 4,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Japanese', 'Portuguese-Brazil', 'Russian', 'Swedish']"
1093170,Monstrum 2,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese']"
1100600,Football Manager 2020,17.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Danish', 'Dutch', 'Greek', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'SimplifiedChinese', 'Swedish', 'TraditionalChinese', 'Turkish']"
937310,Infinitode 2 - Infinite Tower Defense,13.0,"['English', 'Portuguese-Brazil', 'Russian', 'French', 'German', 'Spanish-Spain', 'TraditionalChinese', 'SimplifiedChinese', 'Ukrainian', 'Japanese', 'Korean', 'Polish', 'Turkish']"
633110,FAST BEAT LOOP RACER GT | ç’°ç‹€è³½è»ŠGT,2.0,"['English', 'SimplifiedChinese']"
1290260,Dark Roll: Free Kick Challenge,1.0,['English']
353580,Rad Rodgers: World One,1.0,['English']
391600,King Lucas,3.0,"['English', 'Spanish-Spain', 'Russian']"
234650,Shadowrun Returns,6.0,"['English', 'French', 'Italian', 'Spanish-Spain', 'German', 'Russian']"
1172390,Anime Tanks Arena,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Romanian', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Swedish', 'Thai', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Vietnamese']"
1024890,Sector's Edge,1.0,['English']
708420,Broken Ground,1.0,['English']
1234400,Handy Dandy,1.0,['English']
941650,The Island: Into The Mist,2.0,"['Korean', 'English']"
202070,Choplifter HD,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
229600,BientÃ´t l'Ã©tÃ©,10.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'Russian', 'Portuguese', 'Polish', 'Dutch', 'Swedish']"
1334730,Dread Templar,1.0,['English']
204100,Max Payne 3,10.0,"['English', 'French', 'German', 'Italian', 'Russian', 'Spanish-Spain', 'Polish', 'Japanese', 'Korean', 'Portuguese-Brazil']"
1043230,Touhou Shinreibyou ~ Ten Desires.,1.0,['Japanese']
922140,"Oh, you touch my balls ( Í¡Â° ÍœÊ– Í¡Â°)",1.0,['English']
1906020,Drums Rock,5.0,"['English', 'French', 'Spanish-Spain', 'Russian', 'SimplifiedChinese']"
1061880,Conan Chop Chop,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Korean']"
373930,Sudden Strike 4,11.0,"['English', 'French', 'Italian', 'German', 'Russian', 'Spanish-Spain', 'SimplifiedChinese', 'Polish', 'TraditionalChinese', 'Korean', 'Japanese']"
838110,HyperParasite,12.0,"['English', 'Italian', 'German', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Russian', 'French', 'Spanish-Spain', 'Japanese', 'TraditionalChinese', 'SimplifiedChinese']"
714240,SWARMRIDER OMEGA,1.0,['English']
610360,Zup! Zero,27.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Portuguese-Brazil', 'Hungarian', 'Greek', 'Danish', 'TraditionalChinese', 'SimplifiedChinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
863900,Villager's Biography,2.0,"['English', 'SimplifiedChinese']"
372750,Girl Amazon Survival,2.0,"['English', 'Russian']"
1181840,HIVESWAP: ACT 2,1.0,['English']
314520,Euro Fishing,7.0,"['English', 'French', 'German', 'Czech', 'Polish', 'Russian', 'Hungarian']"
1222040,Offroad Mania,17.0,"['English', 'French', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Dutch', 'Polish', 'Russian', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'TraditionalChinese', 'Italian', 'Hungarian']"
889480,Virtual Virtual Reality,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'SimplifiedChinese', 'TraditionalChinese']"
1987080,Inside the Backrooms,2.0,"['English', 'Spanish-Spain']"
206760,Painkiller: Recurring Evil,3.0,"['English', 'German', 'Russian']"
851050,Paper Dolls VR,7.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'French', 'German', 'Japanese', 'Korean']"
725330,Zelle,12.0,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish-Spain', 'Turkish', 'Portuguese', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Korean']"
730830,Escape from Monkey Islandâ„¢,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,2.0,"['English', 'Japanese']"
252830,Claire,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Polish', 'Portuguese', 'Russian']"
569480,Kingdoms and Castles,18.0,"['English', 'German', 'French', 'SimplifiedChinese', 'TraditionalChinese', 'Dutch', 'Portuguese-Brazil', 'Italian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Romanian', 'Russian', 'Ukrainian', 'Swedish', 'Turkish', 'Spanish-LatinAmerica']"
387070,One Final Breathâ„¢,1.0,['English']
382080,Action Alien,1.0,['English']
1063310,Vane,7.0,"['English', 'Italian', 'Spanish-Spain', 'French', 'German', 'Japanese', 'SimplifiedChinese']"
448540,Terror Lab,1.0,['English']
588120,Capsa,1.0,['English']
941850,Vanguard: Normandy 1944,6.0,"['English', 'French', 'Norwegian', 'Swedish', 'German', 'Spanish-Spain']"
1276790,Ruined King: A League of Legends Storyâ„¢,15.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'TraditionalChinese', 'Turkish', 'Vietnamese']"
603390,Stone Story RPG,12.0,"['English', 'Portuguese-Brazil', 'SimplifiedChinese', 'TraditionalChinese', 'French', 'German', 'Spanish-Spain', 'Russian', 'Spanish-LatinAmerica', 'Japanese', 'Korean', 'Turkish']"
243360,TrackManiaÂ² Valley,21.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'SimplifiedChinese', 'Russian', 'Japanese', 'Portuguese', 'Polish', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Swedish', 'Hungarian', 'Czech', 'Romanian', 'Turkish', 'Portuguese-Brazil', 'Korean']"
1621560,Black One Blood Brothers,2.0,"['English', 'French']"
562210,Ð”Ñ€ÐµÐ²Ð½ÑÑ Ð ÑƒÑÑŒ,3.0,"['English', 'Russian', 'Japanese']"
252890,Dracula: Love Kills,4.0,"['English', 'French', 'German', 'Russian']"
846730,RUGBY 20,4.0,"['English', 'French', 'Italian', 'Japanese']"
726390,Scream Collector,1.0,['English']
3310,Chuzzle Deluxe,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
1639790,Northern Journey,1.0,['English']
252250,Maia,1.0,['English']
1193070,Zom Nom,1.0,['English']
323450,Alphadia Genesis,2.0,"['English', 'Japanese']"
265490,Songs2See,5.0,"['English', 'German', 'Spanish-Spain', 'Russian', 'Spanish-LatinAmerica']"
1291790,Lakeview Cabin 2,1.0,['English']
434170,The Jackbox Party Pack 3,1.0,['English']
411680,Loot Houndâ„¢,1.0,['English']
334540,Vox Machinae,1.0,['English']
461850,Abrix 2 - Diamond version,2.0,"['English', 'Polish']"
542200,Animal Lover,1.0,['English']
965680,Boomerang Fu,16.0,"['English', 'French', 'Italian', 'German', 'Korean', 'Spanish-LatinAmerica', 'Japanese', 'SimplifiedChinese', 'Polish', 'Portuguese-Brazil', 'Turkish', 'Dutch', 'Spanish-Spain', 'TraditionalChinese', 'Portuguese', 'Russian']"
845250,Fish Tycoon 2: Virtual Aquarium,1.0,['English']
1622800,Super Dungeon Maker,5.0,"['English', 'French', 'German', 'Portuguese-Brazil', 'SimplifiedChinese']"
525040,The Disney Afternoon Collection,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Russian', 'Portuguese-Brazil']"
652950,Maggie's Apartment,1.0,['English']
296870,Dreaming Sarah,7.0,"['English', 'Portuguese-Brazil', 'Italian', 'SimplifiedChinese', 'German', 'Spanish-Spain', 'French']"
915720,Session Seven,5.0,"['English', 'German', 'Spanish-LatinAmerica', 'Spanish-Spain', 'Polish']"
257350,Baldur's Gate II: Enhanced Edition,9.0,"['English', 'German', 'Spanish-Spain', 'Italian', 'Korean', 'Polish', 'SimplifiedChinese', 'Russian', 'French']"
326720,Instant Dungeon!,1.0,['English']
351990,Riff Racer - Race Your Music!,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese', 'Portuguese-Brazil', 'Russian']"
638490,Soldat,16.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Czech', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Polish', 'Russian', 'Swedish', 'Thai', 'Turkish', 'Ukrainian']"
399640,Flamebreak,1.0,['English']
943390,Pan Panda,3.0,"['English', 'Japanese', 'TraditionalChinese']"
809310,Sipho,1.0,['English']
406080,Ant War: Domination,1.0,['English']
204440,Pickers,1.0,['English']
283160,House of the Dying Sun,1.0,['English']
529770,Ley Lines,1.0,['English']
617660,Dong-Jin Rice-himeï¼ˆæ±æ´¥èŒç±³ï¼‰,3.0,"['TraditionalChinese', 'Japanese', 'English']"
47920,Shift 2 Unleashed,7.0,"['English', 'French', 'German', 'Italian', 'Polish', 'Russian', 'Spanish-Spain']"
1341290,We Were Here Forever,23.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish', 'Thai', 'TraditionalChinese', 'Turkish', 'Spanish-LatinAmerica']"
230290,Universe Sandbox,26.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'Swedish', 'Thai', 'Turkish', 'SimplifiedChinese', 'TraditionalChinese', 'Bulgarian', 'Greek', 'Romanian', 'Ukrainian', 'Vietnamese']"
1033220,The Amazing Shrinking Giraffe,27.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'SimplifiedChinese', 'Swedish', 'Thai', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Vietnamese']"
1860600,The World According to Girl,2.0,"['Japanese', 'English']"
1999170,Insect Swarm,1.0,['SimplifiedChinese']
928960,Godfall Ultimate Edition,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'TraditionalChinese', 'Portuguese-Brazil']"
1159500,Ghost Files 2: Memory of a Crime,9.0,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'SimplifiedChinese']"
603750,- Arcane Raise -,1.0,['English']
1591490,Distant MemoraÄµo,4.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese']"
285420,Deadly Sin 2,1.0,['English']
445770,Airport Madness 3D,1.0,['English']
603030,Lamp Head,4.0,"['English', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica']"
611230,Heathen - The sons of the law,3.0,"['English', 'French', 'Portuguese-Brazil']"
546660,Operation Breakout,1.0,['English']
378490,Sunny Hillride,2.0,"['English', 'German']"
890520,Rocket Science,2.0,"['English', 'Russian']"
1297720,Starstruck: Prologue,5.0,"['English', 'Russian', 'Japanese', 'Korean', 'Portuguese-Brazil']"
386480,Blood Code,4.0,"['SimplifiedChinese', 'English', 'TraditionalChinese', 'Russian']"
360550,Cursed Sight,1.0,['English']
399520,Comedy Quest,1.0,['English']
459350,Battlesloths 2025: The Great Pizza Wars,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
339790,rFactor,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Czech', 'Portuguese-Brazil']"
838390,Merry Glade,2.0,"['English', 'Russian']"
283820,KAMUI,2.0,"['English', 'Japanese']"
1163740,Card Hog,5.0,"['English', 'Polish', 'German', 'Portuguese-Brazil', 'Russian']"
1373220,Live the Life,4.0,"['English', 'Russian', 'German', 'Spanish-LatinAmerica']"
242700,Injustice: Gods Among Us Ultimate Edition,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Portuguese-Brazil', 'Russian']"
595790,Hell is Other Demons,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'Japanese', 'Korean']"
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,1.0,['English']
873980,Isle of Skye,4.0,"['English', 'French', 'German', 'Spanish-Spain']"
491530,Notruf 112 | Emergency Call 112,6.0,"['English', 'German', 'French', 'Spanish-Spain', 'Polish', 'Turkish']"
1103860,The Wizards - Dark Times,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Russian', 'SimplifiedChinese']"
351630,Fire With Fire Tower Attack and Defense,1.0,['English']
324170,Pyrite Heart,1.0,['English']
1335240,æ”¾ç½®å‹‡è€…ï¼šè¿œå¾/Idle Heroes:Odyssey,4.0,"['SimplifiedChinese', 'English', 'TraditionalChinese', 'Japanese']"
363620,Tea Party Simulator 2015â„¢,1.0,['English']
984240,School Grounds,1.0,['English']
416310,Goblin Defenders: Steelâ€˜nâ€™ Wood,4.0,"['English', 'German', 'Polish', 'Russian']"
1234240,Last Farewell,1.0,['English']
1070710,Kind Words (lo fi chill beats to write to),1.0,['English']
717640,Reigns: Her Majesty,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Korean']"
110800,L.A. Noire,6.0,"['English', 'French', 'German', 'Italian', 'Russian', 'Spanish-Spain']"
537140,Nemesis Perspective,1.0,['English']
878110,Fuel Renegades,1.0,['English']
1097530,Mortal Glory,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Finnish', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Polish']"
541450,Operation Abyss: New Tokyo Legacy,2.0,"['English', 'Japanese']"
573490,Interstellar Transport Company,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish']"
1581800,Slow living with Princess,3.0,"['English', 'SimplifiedChinese', 'Japanese']"
789760,DEAD OR SCHOOL,4.0,"['English', 'Japanese', 'SimplifiedChinese', 'Russian']"
986350,Nemezis: Mysterious Journey III,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Russian', 'SimplifiedChinese']"
1168280,Resident Evil 2 R.P.D. Demo,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
502130,Ctrl CV,1.0,['English']
637670,Secret of Mana,9.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'SimplifiedChinese', 'Thai', 'TraditionalChinese']"
504370,Battlerite,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Russian', 'Portuguese-Brazil', 'SimplifiedChinese', 'Korean', 'Turkish', 'Japanese']"
423890,Gods and Idols,1.0,['English']
223810,Ys I & II Chronicles+,1.0,['English']
458560,Plastic Playground,1.0,['English']
1178880,Panzer Dragoon: Remake,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Polish', 'Russian', 'SimplifiedChinese']"
357780,Defend Your Life: TD,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Czech', 'Japanese', 'Portuguese', 'Russian', 'SimplifiedChinese']"
449460,Commands & Colors: The Great War,1.0,['English']
439940,Lucid9: Inciting Incident,1.0,['English']
1250060,æ³•åˆ©æ©æˆ°è¨˜ï¼ˆFurion Chroniclesï¼‰,2.0,"['TraditionalChinese', 'Japanese']"
1571010,ç‰©ç†ä¸–ç•Œ,2.0,"['SimplifiedChinese', 'English']"
568070,Mable & The Wood,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Portuguese-Brazil', 'Russian']"
736850,We. The Revolution,4.0,"['English', 'Polish', 'French', 'Russian']"
524520,Fatehaven,1.0,['English']
457530,My Lady,1.0,['English']
1166290,Death and Taxes,3.0,"['English', 'Portuguese-Brazil', 'Russian']"
281280,Mashed,1.0,['English']
412790,Adventure Time: Magic Man's Head Games,5.0,"['English', 'French', 'German', 'Spanish-Spain', 'Portuguese-Brazil']"
1198320,DOTOKOI / åƒç´ ç”·å‹,1.0,['SimplifiedChinese']
1063530,Cartoon Network Journeys VR,1.0,['English']
640120,Youropa,15.0,"['English', 'Danish', 'French', 'German', 'Italian', 'Spanish-Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish', 'Norwegian']"
1205430,The Elder Scrolls Online - Greymoor,4.0,"['English', 'French', 'German', 'Russian']"
1508400,Kaiju Wars,9.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Russian', 'SimplifiedChinese', 'Korean', 'Portuguese-Brazil']"
21800,Tom Clancy's EndWarâ„¢,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
289130,ENDLESSâ„¢ Legend,7.0,"['English', 'French', 'German', 'Polish', 'Russian', 'Italian', 'Spanish-Spain']"
446150,GUNS UP!,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
567980,Santa Rockstar,1.0,['English']
828050,The Mirror Lied,2.0,"['English', 'SimplifiedChinese']"
753420,Dungreed,9.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'Korean', 'German', 'Spanish-Spain', 'Russian', 'Portuguese-Brazil']"
463100,Liveza: Death of the Earth,1.0,['English']
643870,Kitten Adventures in City Park,6.0,"['English', 'Russian', 'Japanese', 'Portuguese-Brazil', 'Polish', 'Romanian']"
858860,Tabletop Gods,8.0,"['English', 'Italian', 'French', 'German', 'Korean', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Spanish-Spain']"
235980,Tetrobot and Co.,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'TraditionalChinese']"
378610,Valley,1.0,['English']
1681840,Summoners Fate,6.0,"['English', 'French', 'Japanese', 'Korean', 'SimplifiedChinese', 'TraditionalChinese']"
770110,Twilight Path,1.0,['English']
922450,4X-Galaxy æ— ä¸»ä¹‹åœ°ï¼šé“¶æ²³,2.0,"['SimplifiedChinese', 'English']"
